PRISM Time Series Data
Location:  Lat: 40.8043   Lon: -74.7792   Elev: 863ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2001-01-18,0.00,21.4,29.0,36.5,23.0,0.29,2.96
2001-01-19,0.24,22.7,26.7,30.8,26.7,0.01,1.51
2001-01-20,0.65,30.3,31.5,32.7,31.1,0.00,0.24
2001-01-21,0.48,16.5,22.8,29.1,21.4,0.13,0.89
2001-01-22,0.00,5.9,18.7,31.5,9.0,0.20,3.62
2001-01-23,0.00,-0.3,16.6,33.5,10.9,0.00,3.72
2001-01-24,0.00,0.3,18.0,35.7,14.5,0.00,3.87
2001-01-25,0.00,8.1,23.5,38.9,20.8,0.00,4.12
2001-01-26,0.00,12.4,24.7,37.0,13.2,0.53,3.96
2001-01-27,0.05,12.8,23.3,33.8,13.9,0.19,4.17
2001-01-28,0.00,20.5,28.8,37.1,20.4,0.10,3.19
2001-01-29,0.00,7.9,20.6,33.3,10.8,0.06,3.89
2001-01-30,0.00,7.8,21.5,35.2,16.6,0.16,3.96
2001-01-31,0.77,26.5,33.6,40.7,31.6,0.05,2.78
2001-02-01,0.00,29.3,36.1,42.9,29.6,0.03,3.91
2001-02-02,0.00,28.0,36.2,44.3,26.8,0.22,5.21
2001-02-03,0.00,18.7,27.5,36.3,19.1,0.30,2.25
2001-02-04,0.00,11.9,20.3,28.7,6.7,0.49,3.34
2001-02-05,0.18,16.3,24.5,32.7,15.6,0.22,3.48
2001-02-06,1.61,28.4,29.1,29.8,28.3,0.03,0.48
2001-02-07,0.00,31.1,36.8,42.5,26.5,0.76,4.60
2001-02-08,0.00,16.3,28.6,40.8,18.7,0.14,4.80
2001-02-09,0.00,17.4,26.2,35.0,23.0,0.13,3.21
2001-02-10,0.04,31.7,39.9,48.1,34.7,0.38,4.26
2001-02-11,0.00,14.7,29.5,44.3,10.1,1.13,5.50
2001-02-12,0.00,10.0,19.1,28.2,-0.8,0.93,3.65
2001-02-13,0.05,10.1,20.3,30.5,11.6,0.39,3.91
2001-02-14,0.00,22.3,34.4,46.4,23.2,0.17,6.76
2001-02-15,0.06,27.4,35.0,42.6,32.2,0.06,3.64
2001-02-16,0.00,24.2,31.8,39.4,22.7,0.27,4.25
2001-02-17,0.31,26.3,30.1,33.9,28.3,0.03,1.91
2001-02-18,0.00,10.6,21.2,31.8,6.2,0.70,3.13
2001-02-19,0.00,8.4,18.7,28.9,6.6,0.17,3.35
2001-02-20,0.00,10.1,23.5,36.9,16.0,0.16,4.58
2001-02-21,0.00,28.7,38.4,48.1,28.8,0.76,5.82
2001-02-22,0.00,6.5,23.1,39.7,5.6,0.29,4.91
2001-02-23,0.42,6.7,13.6,20.5,9.3,0.10,2.19
2001-02-24,0.00,12.0,23.6,35.1,14.6,0.20,3.38
2001-02-25,0.05,12.7,22.9,33.1,11.3,0.06,4.55
2001-02-26,0.55,29.0,35.2,41.4,33.2,0.08,2.75
2001-02-27,0.00,24.4,33.3,42.2,21.7,0.72,4.70
2001-02-28,0.00,22.4,33.2,44.0,20.1,1.02,5.13
2001-03-01,0.00,14.4,22.3,30.3,7.6,0.50,3.60
2001-03-02,0.00,14.8,24.6,34.4,16.7,0.06,4.05
2001-03-03,0.00,26.5,32.4,38.3,28.6,0.12,2.84
2001-03-04,0.00,30.0,36.2,42.4,26.6,0.71,4.43
2001-03-05,0.49,24.3,27.3,30.4,23.3,0.21,1.17
2001-03-06,0.28,18.4,23.6,28.9,21.0,0.11,1.27
2001-03-07,0.04,18.9,27.0,35.0,24.0,0.13,2.50
2001-03-08,0.42,15.8,30.4,44.9,19.7,0.03,6.85
2001-03-09,0.21,16.2,27.4,38.6,25.4,0.05,3.59
2001-03-10,0.01,26.8,31.8,36.9,23.8,0.12,2.95
2001-03-11,0.00,16.0,27.2,38.4,18.5,0.03,4.22
2001-03-12,0.00,20.6,33.3,46.1,19.5,1.00,6.40
2001-03-13,0.79,25.1,35.0,44.8,17.8,0.08,7.64
2001-03-14,0.06,28.5,35.2,41.9,33.5,0.02,2.33
2001-03-15,0.00,22.7,32.1,41.5,22.3,0.12,5.04
2001-03-16,0.00,23.7,34.1,44.6,28.2,0.00,5.16
2001-03-17,0.19,32.3,43.4,54.5,31.2,0.26,9.11
2001-03-18,0.10,25.8,33.3,40.7,30.3,0.02,2.61
2001-03-19,0.00,21.0,31.7,42.4,17.4,0.58,5.83
2001-03-20,0.00,22.4,35.5,48.6,16.4,0.64,8.74
2001-03-21,0.00,34.0,43.2,52.4,23.4,2.15,9.83
2001-03-22,0.50,34.5,37.5,40.5,33.9,0.12,3.11
2001-03-23,0.03,34.4,36.7,39.0,30.0,0.48,2.48
2001-03-24,0.00,30.8,41.6,52.4,21.2,1.83,9.94
2001-03-25,0.02,22.7,34.4,46.1,20.4,1.47,5.69
2001-03-26,0.00,24.5,31.6,38.7,13.8,0.74,5.26
2001-03-27,0.08,16.3,24.4,32.5,10.5,0.22,3.85
2001-03-28,0.00,16.9,26.7,36.5,12.9,0.45,4.56
2001-03-29,0.00,22.7,32.8,42.8,18.8,0.29,5.90
2001-03-30,1.15,28.7,34.8,40.9,29.5,0.09,4.16
2001-03-31,0.31,28.7,33.6,38.6,32.7,0.02,1.49
2001-04-01,0.00,28.8,34.9,40.9,31.1,0.00,2.72
2001-04-02,0.00,34.4,36.4,38.4,32.2,0.39,1.71
2001-04-03,0.00,28.3,35.3,42.3,27.5,0.40,3.79
2001-04-04,0.00,24.6,36.0,47.4,25.3,0.32,6.53
2001-04-05,0.00,24.5,38.5,52.4,23.1,0.35,9.26
2001-04-06,0.00,33.9,47.2,60.5,23.6,1.28,14.54
2001-04-07,0.26,36.6,43.4,50.2,39.1,0.39,5.58
2001-04-08,0.07,36.1,42.9,49.6,33.2,0.47,4.66
2001-04-09,0.04,36.6,37.9,39.3,37.0,0.05,0.18
2001-04-10,0.28,42.6,60.5,78.4,45.6,0.82,20.59
2001-04-11,0.06,42.6,49.7,56.8,38.5,0.99,7.47
2001-04-12,0.23,42.5,45.2,47.9,40.5,0.34,2.95
2001-04-13,0.02,43.7,48.5,53.3,46.7,0.20,1.29
2001-04-14,0.00,40.4,55.3,70.1,32.2,2.07,18.67
2001-04-15,0.00,34.2,49.1,64.1,25.8,1.01,16.29
2001-04-16,0.24,36.4,49.3,62.3,34.3,0.00,12.91
2001-04-17,0.05,40.4,48.2,56.1,29.8,1.88,10.59
2001-04-18,0.25,26.7,36.5,46.3,30.1,0.19,5.10
2001-04-19,0.00,26.5,37.4,48.2,16.1,1.31,8.25
2001-04-20,0.00,28.5,39.4,50.3,20.2,0.59,9.14
2001-04-21,0.03,29.1,45.1,61.2,35.6,0.00,12.81
2001-04-22,0.00,47.7,56.2,64.7,47.6,0.30,10.46
2001-04-23,0.00,53.3,68.1,82.8,52.3,1.76,24.03
2001-04-24,0.00,51.1,65.9,80.8,53.1,0.10,21.40
2001-04-25,0.00,40.4,61.0,81.7,40.4,3.60,21.98
2001-04-26,0.00,28.5,40.5,52.5,24.9,0.23,9.32
2001-04-27,0.00,28.7,45.7,62.8,26.7,0.18,14.99
2001-04-28,0.00,31.2,49.5,67.8,34.0,1.63,15.02
2001-04-29,0.00,30.4,44.3,58.2,17.2,1.68,13.10
2001-04-30,0.00,34.2,49.6,64.9,23.8,0.98,17.72
2001-05-01,0.00,47.4,61.3,75.2,37.8,2.30,23.53
2001-05-02,0.00,49.1,66.1,83.1,46.0,0.52,28.71
2001-05-03,0.00,50.1,67.6,85.1,50.1,0.00,30.52
2001-05-04,0.00,52.7,70.8,88.8,54.0,0.00,33.61
2001-05-05,0.00,57.5,73.2,88.8,56.0,0.88,32.55
2001-05-06,0.00,44.4,56.9,69.5,38.1,3.15,15.36
2001-05-07,0.00,33.5,47.6,61.8,35.3,0.12,12.20
2001-05-08,0.00,33.8,48.0,62.2,33.8,0.08,13.54
2001-05-09,0.00,39.0,52.3,65.7,43.6,0.03,12.41
2001-05-10,0.00,42.4,57.8,73.2,48.2,0.00,15.88
2001-05-11,0.00,45.5,59.5,73.6,45.6,0.02,18.20
2001-05-12,0.00,49.1,64.3,79.5,51.6,0.00,22.43
2001-05-13,0.00,46.3,63.5,80.7,49.9,2.13,19.67
2001-05-14,0.00,37.8,50.5,63.2,30.5,0.91,14.70
2001-05-15,0.00,42.9,53.0,63.1,33.4,2.19,13.85
2001-05-16,0.00,41.3,53.4,65.6,33.1,1.27,16.15
2001-05-17,0.00,49.0,55.3,61.5,44.7,1.23,9.13
2001-05-18,0.10,51.4,52.7,54.0,47.4,0.35,3.51
2001-05-19,0.00,53.5,55.5,57.6,54.1,0.19,1.18
2001-05-20,0.00,50.0,62.7,75.4,51.7,0.67,16.34
2001-05-21,0.04,48.9,53.7,58.4,48.5,0.65,4.62
2001-05-22,0.86,49.5,51.8,54.1,51.8,0.01,0.88
2001-05-23,0.80,55.9,57.9,59.9,57.0,0.02,0.37
2001-05-24,0.07,57.5,58.6,59.8,56.5,0.20,1.29
2001-05-25,0.00,53.6,61.6,69.6,54.6,0.38,9.25
2001-05-26,0.06,53.6,54.6,55.7,52.2,0.25,1.98
2001-05-27,1.96,53.8,55.7,57.6,55.6,0.00,0.09
2001-05-28,0.31,53.8,57.7,61.5,56.9,0.01,1.54
2001-05-29,0.00,49.1,57.2,65.3,49.5,0.42,9.64
2001-05-30,0.13,42.6,54.8,67.1,49.6,0.46,8.73
2001-05-31,0.00,36.5,49.5,62.6,32.8,0.80,13.88
2001-06-01,0.00,36.4,49.4,62.4,33.6,0.58,12.68
2001-06-02,1.87,55.9,59.4,62.8,48.4,0.23,11.55
2001-06-03,0.03,47.7,55.8,64.0,55.8,0.00,4.08
2001-06-04,0.00,48.5,55.0,61.5,49.6,0.42,5.78
2001-06-05,0.00,50.2,59.2,68.2,49.2,1.03,11.35
2001-06-06,0.00,50.2,61.2,72.1,50.6,0.43,14.56
2001-06-07,0.00,51.7,59.9,68.2,48.6,2.14,11.37
2001-06-08,0.00,48.1,61.1,74.1,47.2,1.14,17.91
2001-06-09,0.00,48.2,60.1,72.1,41.0,2.64,17.72
2001-06-10,0.00,50.1,61.9,73.8,45.7,1.85,18.82
2001-06-11,0.00,60.3,67.1,74.0,50.7,3.28,16.79
2001-06-12,0.17,60.0,66.9,73.7,59.4,0.44,10.26
2001-06-13,0.00,60.4,69.3,78.2,61.4,0.06,15.61
2001-06-14,0.00,59.8,68.9,78.0,66.1,0.00,6.95
2001-06-15,0.00,64.5,71.6,78.6,66.3,0.07,8.05
2001-06-16,0.00,64.4,71.7,78.9,67.5,0.00,10.14
2001-06-17,1.54,64.4,70.7,77.1,67.8,0.32,6.66
2001-06-18,0.52,58.4,66.2,74.1,58.2,0.85,11.76
2001-06-19,0.00,58.1,67.2,76.2,55.4,0.88,15.12
2001-06-20,0.00,58.9,69.6,80.3,61.8,0.49,15.71
2001-06-21,0.11,60.5,71.2,82.0,63.8,0.00,16.69
2001-06-22,0.00,64.3,67.5,70.6,62.2,1.49,5.81
2001-06-23,0.01,66.3,72.4,78.5,64.0,1.44,12.88
2001-06-24,1.34,58.4,65.1,71.9,62.9,0.43,2.73
2001-06-25,0.00,56.1,62.1,68.1,57.1,0.56,6.82
2001-06-26,0.00,56.2,66.3,76.4,58.5,0.18,14.59
2001-06-27,0.00,58.3,68.1,78.0,60.3,0.09,15.43
2001-06-28,0.00,60.4,71.3,82.1,62.7,0.00,18.49
2001-06-29,0.00,66.1,75.1,84.1,63.5,1.94,20.04
2001-06-30,0.22,65.3,72.7,80.2,66.1,0.18,15.50
2001-07-01,0.06,66.6,75.3,84.0,66.8,0.90,17.13
2001-07-02,0.92,50.3,63.8,77.3,55.8,0.51,6.87
2001-07-03,0.00,46.1,56.2,66.3,43.2,0.81,12.20
2001-07-04,0.26,46.4,58.1,69.8,55.0,0.02,12.41
2001-07-05,0.48,50.3,62.1,73.9,62.1,0.00,8.45
2001-07-06,0.17,48.2,62.2,76.2,57.2,0.36,11.94
2001-07-07,0.00,49.8,57.8,65.8,47.3,0.80,10.45
2001-07-08,0.05,50.5,62.3,74.2,54.4,0.00,15.97
2001-07-09,0.72,60.5,63.4,66.3,63.0,0.02,2.32
2001-07-10,0.00,60.2,69.9,79.6,62.3,0.07,14.76
2001-07-11,0.08,53.9,65.5,77.2,61.5,0.00,10.18
2001-07-12,0.00,53.9,62.7,71.5,54.0,1.25,12.04
2001-07-13,0.00,48.3,59.0,69.7,50.1,0.14,12.59
2001-07-14,0.00,54.1,60.8,67.5,53.0,1.09,8.59
2001-07-15,0.00,53.6,61.4,69.3,53.5,0.75,9.00
2001-07-16,0.00,54.4,63.9,73.4,55.2,0.44,12.83
2001-07-17,0.00,62.0,68.7,75.5,59.6,0.31,13.24
2001-07-18,0.18,62.8,71.2,79.6,64.0,0.22,13.82
2001-07-19,0.00,54.4,64.4,74.3,61.6,0.00,9.31
2001-07-20,0.00,52.5,62.3,72.2,57.9,0.00,9.53
2001-07-21,0.00,54.2,64.2,74.1,52.9,1.08,15.13
2001-07-22,0.00,54.6,66.2,77.9,55.1,0.34,18.30
2001-07-23,0.00,54.3,65.2,76.0,56.2,0.00,16.03
2001-07-24,0.00,58.9,70.5,82.1,65.3,0.00,16.40
2001-07-25,0.00,68.5,76.2,83.9,69.8,0.30,15.54
2001-07-26,0.64,70.3,78.1,85.9,69.5,1.89,14.30
2001-07-27,0.00,55.9,63.0,70.0,54.9,1.57,9.22
2001-07-28,0.00,50.3,60.1,69.9,48.0,0.66,12.84
2001-07-29,0.00,52.5,61.1,69.8,53.5,0.00,9.89
2001-07-30,0.00,58.1,64.1,70.0,54.6,1.41,12.00
2001-07-31,0.00,54.6,63.6,72.5,54.3,0.63,12.46
2001-08-01,0.00,54.5,65.1,75.6,54.1,0.58,15.73
2001-08-02,0.00,56.5,68.3,80.0,58.2,0.00,18.20
2001-08-03,0.00,62.6,72.4,82.2,57.9,1.88,22.80
2001-08-04,0.00,66.6,71.3,75.9,64.6,0.77,7.53
2001-08-05,1.33,62.7,70.6,78.6,65.1,0.06,10.99
2001-08-06,0.00,62.6,71.3,80.0,66.0,0.00,9.87
2001-08-07,0.00,70.3,76.0,81.8,66.6,2.16,13.77
2001-08-08,0.00,64.3,75.2,86.1,66.4,0.00,18.59
2001-08-09,0.00,64.2,74.7,85.3,65.1,0.75,19.83
2001-08-10,0.00,70.1,79.7,89.4,66.7,0.63,26.98
2001-08-11,1.03,66.4,74.9,83.4,69.5,0.25,13.44
2001-08-12,0.24,68.1,68.4,68.7,64.0,1.03,3.73
2001-08-13,0.48,64.6,68.6,72.6,68.6,0.00,2.65
2001-08-14,1.13,60.7,68.5,76.2,66.1,0.00,5.97
2001-08-15,0.00,60.3,67.9,75.5,59.4,0.75,12.61
2001-08-16,0.00,58.6,67.3,76.1,57.4,0.62,13.06
2001-08-17,0.00,58.6,68.4,78.3,59.8,0.07,17.94
2001-08-18,0.00,58.4,67.1,75.8,61.0,1.52,10.07
2001-08-19,0.00,60.1,66.8,73.6,59.0,0.73,11.11
2001-08-20,0.00,60.8,67.3,73.8,63.5,0.00,10.89
2001-08-21,0.00,59.8,68.8,77.8,62.1,0.66,12.20
2001-08-22,0.00,58.3,66.1,73.9,59.0,1.00,10.67
2001-08-23,0.00,56.0,65.9,75.8,55.6,0.48,13.24
2001-08-24,0.47,52.2,61.8,71.5,61.6,0.00,8.62
2001-08-25,0.00,52.2,62.9,73.6,56.6,1.23,8.93
2001-08-26,0.00,54.5,63.3,72.1,52.7,1.10,12.76
2001-08-27,0.00,63.0,68.5,73.9,60.4,1.20,11.64
2001-08-28,0.00,60.5,67.0,73.4,63.9,0.20,5.49
2001-08-29,0.00,60.4,69.0,77.6,59.8,1.18,14.07
2001-08-30,0.00,52.3,62.9,73.6,54.3,0.05,13.98
2001-08-31,0.00,52.0,63.1,74.1,61.8,0.05,10.61
2001-09-01,0.46,59.2,71.0,82.8,66.3,0.04,16.07
2001-09-02,0.00,45.5,60.0,74.6,48.4,0.88,16.64
2001-09-03,0.00,45.7,58.8,72.0,47.5,0.08,16.63
2001-09-04,0.00,51.7,64.1,76.5,54.4,0.08,17.87
2001-09-05,0.20,54.7,65.9,77.2,58.6,0.62,13.54
2001-09-06,0.00,42.6,58.7,74.8,47.0,0.01,18.63
2001-09-07,0.00,45.4,61.2,77.1,48.1,0.12,21.63
2001-09-08,0.00,47.7,64.9,82.2,53.4,0.00,25.21
2001-09-09,0.00,57.0,69.1,81.2,60.3,0.19,18.72
2001-09-10,0.00,59.4,70.5,81.6,61.9,0.03,19.54
2001-09-11,0.28,51.8,65.3,78.8,61.3,0.24,10.06
2001-09-12,0.00,47.2,61.5,75.7,50.4,0.32,18.10
2001-09-13,0.00,47.4,62.0,76.6,49.5,0.05,20.36
2001-09-14,0.41,50.8,65.5,80.3,54.4,0.33,20.10
2001-09-15,0.07,38.6,49.6,60.7,43.5,0.22,8.24
2001-09-16,0.00,38.3,52.9,67.6,41.9,0.03,14.52
2001-09-17,0.00,40.5,55.7,71.0,44.6,0.02,16.45
2001-09-18,0.00,43.6,58.7,73.8,47.9,0.04,17.61
2001-09-19,0.00,47.7,60.0,72.3,51.3,0.07,14.87
2001-09-20,0.00,59.5,67.4,75.2,56.0,1.31,17.03
2001-09-21,2.06,63.5,65.4,67.2,62.7,0.09,3.45
2001-09-22,0.00,56.5,65.6,74.7,59.4,0.02,12.39
2001-09-23,0.00,53.8,64.8,75.8,56.5,0.31,14.50
2001-09-24,0.00,54.9,65.4,75.9,56.2,0.13,16.99
2001-09-25,0.90,59.4,66.8,74.2,63.5,0.29,8.32
2001-09-26,0.01,38.1,51.8,65.6,49.4,0.23,5.41
2001-09-27,0.00,43.6,51.4,59.2,41.7,0.58,8.80
2001-09-28,0.00,38.8,48.7,58.6,43.7,0.00,7.22
2001-09-29,0.00,44.0,51.8,59.6,45.5,0.30,7.36
2001-09-30,0.00,40.8,50.9,61.0,41.7,0.69,8.60
2001-10-01,0.17,43.2,49.0,54.7,38.6,0.77,7.50
2001-10-02,0.00,41.3,50.4,59.6,43.9,0.08,7.13
2001-10-03,0.00,45.3,59.0,72.7,49.7,0.08,15.43
2001-10-04,0.00,48.8,63.1,77.4,54.5,0.01,16.57
2001-10-05,0.00,46.9,62.0,77.0,50.8,0.07,18.83
2001-10-06,0.00,52.1,63.8,75.6,52.6,1.14,18.42
2001-10-07,0.12,35.6,48.7,61.9,37.5,0.78,9.39
2001-10-08,0.00,29.5,40.3,51.2,25.8,0.70,8.16
2001-10-09,0.00,25.4,38.4,51.3,26.0,0.13,8.26
2001-10-10,0.00,29.0,44.1,59.3,28.7,0.13,12.80
2001-10-11,0.00,41.2,54.3,67.3,39.3,0.14,14.73
2001-10-12,0.00,40.2,55.9,71.7,48.4,0.01,14.54
2001-10-13,0.00,45.5,59.2,72.8,52.1,0.01,14.59
2001-10-14,0.00,49.9,62.4,74.9,54.7,0.01,14.03
2001-10-15,0.64,50.1,58.6,67.1,53.8,0.22,8.90
2001-10-16,0.00,35.1,50.0,65.0,39.3,0.11,13.24
2001-10-17,0.00,38.6,51.3,63.9,43.4,0.21,9.68
2001-10-18,0.00,33.0,42.8,52.7,26.5,1.74,8.03
2001-10-19,0.00,27.4,42.5,57.6,26.2,0.11,12.06
2001-10-20,0.00,31.4,46.0,60.6,35.1,0.32,12.06
2001-10-21,0.00,32.7,49.3,65.8,38.3,0.08,13.92
2001-10-22,0.00,42.2,57.3,72.4,46.8,0.30,17.53
2001-10-23,0.00,51.0,59.8,68.6,45.5,0.93,12.39
2001-10-24,0.00,47.1,56.5,65.9,55.1,0.01,7.03
2001-10-25,0.00,53.6,65.1,76.6,56.2,0.17,16.27
2001-10-26,0.00,43.7,56.0,68.2,29.2,2.95,16.95
2001-10-27,0.00,36.8,43.5,50.1,23.9,2.25,8.32
2001-10-28,0.00,30.2,38.4,46.6,26.1,1.16,6.04
2001-10-29,0.00,23.4,36.6,49.9,23.5,0.24,8.18
2001-10-30,0.00,28.0,41.7,55.3,29.9,0.72,9.53
2001-10-31,0.00,30.6,44.4,58.2,21.2,1.88,12.34
2001-11-01,0.00,34.4,37.8,41.2,32.7,0.32,4.15
2001-11-02,0.00,34.9,48.9,63.0,44.2,0.24,10.62
2001-11-03,0.01,46.6,58.8,70.9,51.8,0.23,13.91
2001-11-04,0.06,32.9,48.9,65.0,36.1,0.38,15.46
2001-11-05,0.08,32.9,46.1,59.4,34.5,0.04,10.63
2001-11-06,0.00,38.0,39.5,41.1,26.1,2.84,3.93
2001-11-07,0.00,36.5,42.7,48.9,24.3,2.77,7.12
2001-11-08,0.00,31.9,46.3,60.6,34.4,0.59,9.70
2001-11-09,0.00,32.5,44.7,56.9,34.0,0.74,9.26
2001-11-10,0.00,28.3,36.6,44.9,23.4,0.94,5.64
2001-11-11,0.00,30.7,43.5,56.3,24.9,1.07,11.56
2001-11-12,0.00,22.7,33.8,44.9,17.8,0.95,6.80
2001-11-13,0.00,18.6,31.7,44.8,20.7,0.16,5.88
2001-11-14,0.00,18.9,34.8,50.7,24.0,0.06,8.10
2001-11-15,0.00,21.4,39.3,57.1,32.6,0.12,9.69
2001-11-16,0.00,37.1,50.0,63.0,39.4,0.02,10.57
2001-11-17,0.00,34.3,51.6,68.9,37.2,1.15,14.26
2001-11-18,0.00,22.8,36.8,50.8,22.7,0.32,9.20
2001-11-19,0.00,23.2,37.0,50.8,32.9,0.00,4.51
2001-11-20,0.10,29.1,42.5,55.9,39.4,0.02,6.69
2001-11-21,0.00,20.5,32.8,45.1,21.2,0.50,6.29
2001-11-22,0.00,20.5,30.8,41.1,21.4,0.23,4.95
2001-11-23,0.00,22.8,36.8,50.9,26.0,0.27,7.79
2001-11-24,0.00,28.6,41.7,54.7,35.7,0.25,8.37
2001-11-25,0.07,48.5,51.6,54.7,49.9,0.66,1.73
2001-11-26,0.60,44.5,53.6,62.8,49.5,0.12,6.63
2001-11-27,0.00,32.3,44.4,56.6,38.7,0.11,6.26
2001-11-28,0.00,32.7,41.8,50.8,40.8,0.18,4.81
2001-11-29,0.00,43.9,52.4,61.0,42.0,0.43,9.63
2001-11-30,0.10,44.3,46.3,48.3,46.0,0.18,1.14
2001-12-01,0.04,52.0,57.3,62.5,56.9,0.02,2.69
2001-12-02,0.00,35.4,49.3,63.2,39.5,0.25,10.46
2001-12-03,0.00,25.6,36.5,47.3,32.1,0.00,4.27
2001-12-04,0.00,26.3,39.9,53.5,30.0,0.16,8.88
2001-12-05,0.00,32.9,47.3,61.7,36.7,0.41,11.62
2001-12-06,0.00,41.4,54.3,67.1,41.2,0.20,12.61
2001-12-07,0.11,42.6,55.8,68.9,42.7,0.00,15.47
2001-12-08,0.00,32.7,42.8,52.9,35.3,0.52,3.92
2001-12-09,0.81,30.6,33.6,36.6,30.5,0.22,2.53
2001-12-10,0.00,19.1,28.9,38.6,26.3,0.00,2.39
2001-12-11,0.00,19.5,32.5,45.4,31.3,0.13,4.71
2001-12-12,0.00,26.2,34.7,43.1,30.4,0.23,2.78
2001-12-13,0.09,24.9,31.7,38.6,31.8,0.09,2.18
2001-12-14,0.05,42.7,45.3,47.8,45.2,0.00,0.68
2001-12-15,0.25,38.7,45.4,52.0,44.3,0.00,4.21
2001-12-16,0.00,25.8,33.2,40.6,22.7,1.05,3.82
2001-12-17,0.00,27.9,33.4,39.0,22.1,0.99,4.11
2001-12-18,0.51,35.4,42.1,48.7,37.5,0.01,2.93
2001-12-19,0.19,35.7,41.8,47.9,30.5,0.74,5.48
2001-12-20,0.00,32.1,39.8,47.5,30.1,0.29,5.85
2001-12-21,0.00,31.4,36.4,41.3,20.7,1.42,5.28
2001-12-22,0.00,26.4,31.7,36.9,16.5,1.73,4.03
2001-12-23,0.00,18.0,28.6,39.3,17.8,0.17,4.83
2001-12-24,0.61,17.5,31.1,44.6,29.4,0.01,5.64
2001-12-25,0.00,22.6,31.1,39.7,20.8,0.38,4.07
2001-12-26,0.00,16.3,25.9,35.5,14.7,0.31,4.07
2001-12-27,0.00,17.0,25.1,33.2,11.6,0.78,3.81
2001-12-28,0.00,11.2,18.9,26.7,11.2,0.05,2.44
2001-12-29,0.00,11.7,23.3,34.9,16.3,0.02,3.36
2001-12-30,0.00,17.3,25.1,32.9,14.6,0.75,2.76
2001-12-31,0.00,9.4,18.2,27.0,6.0,0.38,2.85
2002-01-01,0.00,6.7,16.9,27.1,5.9,0.10,2.96
2002-01-02,0.00,6.8,18.9,31.0,10.1,0.10,3.38
2002-01-03,0.00,12.4,21.8,31.3,13.2,0.09,3.06
2002-01-04,0.00,18.1,25.7,33.4,14.8,0.62,3.82
2002-01-05,0.00,20.6,27.6,34.5,14.4,0.74,3.65
2002-01-06,0.00,18.9,27.0,35.2,15.8,0.46,3.43
2002-01-07,0.61,22.9,30.4,37.9,23.5,0.15,4.59
2002-01-08,0.14,14.3,22.8,31.3,21.0,0.06,1.46
2002-01-09,0.00,14.3,23.5,32.8,16.4,0.34,3.16
2002-01-10,0.09,21.1,27.2,33.3,26.5,0.00,1.12
2002-01-11,0.05,30.2,39.4,48.7,29.8,0.47,5.73
2002-01-12,0.18,30.8,34.8,38.7,27.0,0.09,3.28
2002-01-13,0.00,26.5,33.6,40.7,24.7,0.34,4.38
2002-01-14,0.00,24.8,31.6,38.4,18.7,0.77,4.57
2002-01-15,0.00,24.4,32.4,40.5,22.6,0.90,5.01
2002-01-16,0.00,26.9,35.7,44.5,23.8,1.79,5.47
2002-01-17,0.00,18.6,28.6,38.5,19.6,0.02,4.68
2002-01-18,0.00,18.2,28.6,39.0,20.1,0.13,4.07
2002-01-19,0.00,8.9,19.8,30.6,12.0,0.00,3.38
2002-01-20,0.34,10.7,16.6,22.5,16.5,0.04,1.89
2002-01-21,0.00,18.5,27.0,35.5,18.5,0.29,3.20
2002-01-22,0.00,17.0,24.9,32.9,24.8,0.14,2.12
2002-01-23,0.00,24.1,33.6,43.0,20.5,0.60,5.93
2002-01-24,0.00,29.9,36.7,43.6,34.2,0.00,4.45
2002-01-25,0.19,36.5,38.9,41.4,37.2,0.06,0.42
2002-01-26,0.00,28.0,36.5,45.0,18.8,1.52,7.02
2002-01-27,0.00,21.0,35.0,48.9,20.4,0.10,7.88
2002-01-28,0.00,20.7,39.7,58.8,23.7,0.14,12.82
2002-01-29,0.00,25.1,40.7,56.4,29.6,0.31,9.66
2002-01-30,0.00,29.9,46.0,62.1,41.3,0.29,9.77
2002-01-31,0.03,34.0,43.9,53.8,37.5,0.43,3.10
2002-02-01,0.10,31.9,32.4,32.9,31.2,0.04,0.23
2002-02-02,0.33,22.7,36.2,49.7,23.2,0.00,5.92
2002-02-03,0.00,18.0,26.3,34.7,11.4,0.37,4.47
2002-02-04,0.00,16.9,26.9,37.0,17.7,0.18,4.19
2002-02-05,0.00,10.4,22.8,35.2,13.0,0.04,2.89
2002-02-06,0.00,16.2,26.5,36.8,6.9,1.31,5.33
2002-02-07,0.00,17.3,28.4,39.5,18.3,0.00,5.00
2002-02-08,0.00,34.6,38.5,42.3,25.6,0.34,3.60
2002-02-09,0.00,27.1,37.6,48.0,22.0,1.05,7.35
2002-02-10,0.00,27.1,36.1,45.1,20.7,1.02,6.84
2002-02-11,0.26,35.8,43.5,51.2,40.1,0.32,2.78
2002-02-12,0.00,14.5,26.2,37.9,6.8,0.79,4.39
