PRISM Time Series Data
Location:  Lat: 38.7616   Lon: -83.3984   Elev: 866ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2001-01-18,0.00,28.7,32.6,36.5,26.4,0.36,2.49
2001-01-19,0.46,30.6,35.0,39.5,32.4,0.03,1.74
2001-01-20,0.25,23.0,29.0,34.9,27.1,0.08,1.12
2001-01-21,0.16,4.4,15.1,25.8,13.6,0.04,1.33
2001-01-22,0.00,5.2,16.4,27.5,15.4,0.07,1.85
2001-01-23,0.00,10.3,23.2,36.2,18.3,0.00,3.43
2001-01-24,0.00,13.9,27.6,41.2,25.0,0.07,3.98
2001-01-25,0.00,22.0,31.9,41.9,22.0,0.47,4.78
2001-01-26,0.00,12.0,21.6,31.2,15.1,0.07,2.81
2001-01-27,0.04,15.8,27.7,39.6,25.8,0.11,4.14
2001-01-28,0.00,15.2,24.4,33.6,17.7,0.19,2.87
2001-01-29,0.00,15.8,26.4,36.9,22.8,0.18,3.50
2001-01-30,0.07,34.6,44.9,55.3,34.9,0.05,9.67
2001-01-31,0.44,34.7,44.4,54.0,37.5,0.16,6.30
2001-02-01,0.00,34.0,38.1,42.2,31.4,0.55,3.31
2001-02-02,0.04,24.6,31.6,38.6,27.5,0.07,2.87
2001-02-03,0.00,13.0,20.9,28.8,9.8,0.26,1.93
2001-02-04,0.00,14.8,26.0,37.2,16.1,0.48,4.34
2001-02-05,0.07,27.5,38.2,48.9,26.6,0.11,8.05
2001-02-06,0.00,27.5,32.2,36.9,29.6,0.10,1.73
2001-02-07,0.00,25.3,35.9,46.5,30.1,0.03,4.76
2001-02-08,0.00,27.3,39.0,50.7,30.7,0.13,6.32
2001-02-09,0.00,33.9,51.4,68.9,41.8,0.61,14.06
2001-02-10,0.44,31.6,50.9,70.3,41.0,0.56,14.05
2001-02-11,0.00,17.6,27.7,37.9,17.8,0.33,4.19
2001-02-12,0.00,19.2,28.7,38.3,16.3,0.61,4.79
2001-02-13,0.00,30.0,40.2,50.3,33.8,0.65,6.06
2001-02-14,0.02,41.3,46.2,51.0,43.6,0.12,3.30
2001-02-15,0.28,44.5,52.2,59.8,50.5,0.11,2.23
2001-02-16,0.19,40.9,45.8,50.7,41.1,0.09,1.35
2001-02-17,0.52,22.8,34.2,45.6,31.5,0.10,2.02
2001-02-18,0.00,14.5,23.0,31.4,11.8,0.46,2.91
2001-02-19,0.00,16.4,25.2,34.0,11.3,0.71,4.41
2001-02-20,0.00,25.2,39.2,53.2,25.6,1.30,9.12
2001-02-21,0.00,30.4,43.8,57.2,30.4,1.94,8.90
2001-02-22,0.13,23.3,30.9,38.5,11.7,0.75,5.48
2001-02-23,0.00,23.4,27.8,32.2,24.7,0.27,1.34
2001-02-24,0.00,28.6,37.1,45.5,26.1,0.70,5.60
2001-02-25,0.24,39.0,51.8,64.5,40.1,1.34,12.02
2001-02-26,0.00,30.5,49.3,68.1,35.4,0.70,15.78
2001-02-27,0.00,27.8,39.2,50.6,27.6,0.21,7.55
2001-02-28,0.00,26.8,38.4,50.0,26.0,0.74,7.50
2001-03-01,0.00,18.9,30.4,41.9,14.0,0.51,6.12
2001-03-02,0.00,19.8,33.0,46.2,22.4,0.59,7.00
2001-03-03,0.00,36.9,44.0,51.2,34.4,0.93,6.02
2001-03-04,0.24,37.0,44.5,51.9,33.6,0.74,6.77
2001-03-05,0.66,31.5,37.3,43.0,32.6,0.35,2.34
2001-03-06,0.00,22.4,29.2,36.0,18.3,0.36,3.64
2001-03-07,0.04,24.7,31.3,37.9,22.2,0.64,3.77
2001-03-08,0.00,24.7,32.6,40.5,23.6,0.47,4.06
2001-03-09,0.00,23.2,36.5,49.8,24.1,0.37,7.15
2001-03-10,0.00,20.5,30.3,40.1,20.8,0.27,4.72
2001-03-11,0.00,21.3,35.6,49.9,22.3,0.25,8.26
2001-03-12,0.00,30.6,46.6,62.5,29.0,0.68,13.54
2001-03-13,0.34,32.5,47.8,63.0,43.5,0.00,12.63
2001-03-14,0.00,34.6,46.1,57.5,33.5,0.84,9.72
2001-03-15,0.00,34.4,46.4,58.3,29.7,1.14,11.89
2001-03-16,0.08,39.8,43.9,48.1,39.5,0.07,4.65
2001-03-17,0.05,36.5,46.1,55.8,40.7,0.18,5.45
2001-03-18,0.00,25.3,32.2,39.0,27.8,0.19,2.50
2001-03-19,0.00,24.7,37.3,49.8,22.2,0.55,8.33
2001-03-20,0.00,28.1,42.1,56.0,21.7,1.24,11.32
2001-03-21,0.87,36.6,43.3,50.0,29.6,0.69,8.16
2001-03-22,0.02,34.5,42.1,49.7,37.9,0.28,3.50
2001-03-23,0.00,29.7,43.2,56.6,29.0,0.35,10.41
2001-03-24,0.00,34.3,47.7,61.1,31.2,0.88,13.48
2001-03-25,0.00,22.4,35.4,48.3,20.3,0.80,7.40
2001-03-26,0.00,17.5,29.2,41.0,13.6,0.89,5.56
2001-03-27,0.00,18.7,25.6,32.5,11.7,0.87,3.72
2001-03-28,0.00,20.7,31.2,41.7,15.7,0.61,5.98
2001-03-29,0.00,24.4,39.2,54.0,21.5,0.57,11.04
2001-03-30,0.00,36.7,46.1,55.5,36.2,0.52,8.04
2001-03-31,0.10,38.9,49.4,59.8,38.4,0.43,10.04
2001-04-01,0.01,37.1,47.2,57.3,37.6,0.33,9.65
2001-04-02,0.19,28.0,40.0,51.9,28.2,0.16,8.97
2001-04-03,0.13,32.2,46.2,60.3,34.0,0.22,11.97
2001-04-04,0.00,35.1,49.7,64.3,39.2,0.38,10.49
2001-04-05,0.00,35.7,50.3,64.9,31.4,1.10,14.99
2001-04-06,0.00,38.0,56.1,74.2,48.1,1.39,19.75
2001-04-07,0.94,57.1,66.6,76.0,60.8,0.06,10.96
2001-04-08,0.00,60.3,71.8,83.2,57.1,1.28,22.99
2001-04-09,0.08,62.6,72.4,82.2,59.2,3.11,20.86
2001-04-10,0.11,59.9,72.0,84.2,59.4,1.88,22.13
2001-04-11,0.07,60.4,70.8,81.3,61.1,0.28,17.78
2001-04-12,0.00,61.4,73.1,84.9,60.1,0.62,22.80
2001-04-13,0.00,52.3,67.2,82.0,45.6,3.16,28.42
2001-04-14,0.00,40.8,56.5,72.1,41.0,0.45,18.97
2001-04-15,0.00,44.1,60.1,76.0,46.6,0.05,20.51
2001-04-16,0.01,37.8,51.1,64.4,43.4,0.20,6.91
2001-04-17,0.04,28.4,43.6,58.9,28.5,0.18,11.73
2001-04-18,0.03,29.0,35.2,41.3,27.6,0.34,3.93
2001-04-19,0.00,30.6,41.9,53.2,25.3,0.82,9.74
2001-04-20,0.08,34.6,49.7,64.9,34.1,0.01,14.59
2001-04-21,0.28,45.4,55.0,64.5,47.0,0.39,10.68
2001-04-22,0.05,55.8,66.4,76.9,56.1,2.12,16.34
2001-04-23,0.00,58.1,70.0,82.0,57.9,1.38,20.67
2001-04-24,0.00,48.2,65.6,83.1,52.4,1.06,25.58
2001-04-25,0.00,34.1,48.7,63.4,34.0,0.56,12.58
2001-04-26,0.00,33.8,48.0,62.2,30.4,0.68,13.74
2001-04-27,0.00,36.4,52.9,69.5,34.6,0.08,18.38
2001-04-28,0.03,39.0,59.7,80.4,42.0,2.28,24.46
2001-04-29,0.00,38.4,53.0,67.6,29.3,2.66,17.02
2001-04-30,0.00,42.0,59.2,76.4,33.3,1.28,22.99
2001-05-01,0.00,50.0,65.6,81.2,47.4,1.44,26.16
2001-05-02,0.07,51.9,65.9,80.0,55.7,0.00,19.74
2001-05-03,0.00,52.8,67.0,81.2,56.1,0.00,21.14
2001-05-04,0.00,56.9,70.7,84.5,57.5,0.54,24.89
2001-05-05,0.00,53.2,68.5,83.9,53.8,0.93,26.33
2001-05-06,0.00,55.5,69.4,83.3,52.3,3.14,25.69
2001-05-07,0.00,58.8,71.3,83.8,56.5,0.78,24.22
2001-05-08,0.30,57.4,64.4,71.3,58.9,0.12,8.56
2001-05-09,0.43,51.5,61.4,71.2,50.6,0.28,15.02
2001-05-10,0.00,47.6,61.5,75.4,49.6,0.01,19.08
2001-05-11,0.00,52.1,65.8,79.5,55.4,0.02,20.44
2001-05-12,0.38,56.7,70.1,83.5,60.4,0.26,22.07
2001-05-13,0.00,41.4,55.3,69.2,46.6,0.13,13.33
2001-05-14,0.00,39.5,53.3,67.1,39.4,0.09,15.27
2001-05-15,0.01,41.7,57.4,73.2,48.0,0.00,18.70
2001-05-16,0.67,58.7,70.5,82.3,59.8,0.98,18.08
2001-05-17,0.58,62.8,69.6,76.4,64.5,0.65,9.51
2001-05-18,0.53,62.4,72.7,82.9,65.4,0.00,16.13
2001-05-19,2.36,63.8,71.4,79.0,64.3,0.18,11.37
2001-05-20,0.30,58.2,64.9,71.6,58.1,0.50,8.29
2001-05-21,0.00,61.0,69.6,78.2,61.8,0.91,15.75
2001-05-22,0.57,60.4,68.9,77.4,62.3,0.64,11.41
2001-05-23,0.20,45.7,56.0,66.3,46.4,0.42,12.40
2001-05-24,0.18,46.8,55.5,64.2,48.8,0.10,9.95
2001-05-25,0.14,48.3,54.6,60.9,50.1,0.05,4.98
2001-05-26,0.05,47.7,57.3,67.0,47.1,0.22,12.71
2001-05-27,0.28,51.1,60.9,70.7,50.6,0.61,13.02
2001-05-28,0.07,49.0,58.5,68.1,49.7,0.21,11.80
2001-05-29,0.00,49.8,61.9,74.1,51.7,0.12,16.36
2001-05-30,0.00,52.4,64.1,75.8,53.2,0.55,17.10
2001-05-31,0.00,46.0,59.7,73.3,44.4,0.89,17.11
2001-06-01,0.19,50.7,59.3,67.9,50.2,0.00,12.06
2001-06-02,0.35,49.5,60.1,70.6,52.8,0.27,6.99
2001-06-03,0.22,50.9,59.2,67.5,50.9,0.55,9.94
2001-06-04,0.06,52.5,59.7,66.9,50.5,0.56,11.20
2001-06-05,0.35,56.4,60.5,64.7,57.9,0.18,4.80
2001-06-06,0.51,59.8,69.6,79.4,64.3,0.00,12.20
2001-06-07,0.50,62.1,71.5,80.9,65.5,0.08,12.48
2001-06-08,0.00,56.8,66.6,76.3,60.6,0.02,11.94
2001-06-09,0.00,50.3,64.1,78.0,53.2,0.22,19.16
2001-06-10,0.00,51.2,65.0,78.7,52.3,0.33,21.17
2001-06-11,0.00,57.5,69.4,81.4,57.3,0.57,21.29
2001-06-12,0.00,62.5,73.1,83.6,66.2,0.02,16.50
2001-06-13,0.75,62.2,75.6,89.1,67.4,0.00,22.54
2001-06-14,0.00,64.5,76.7,88.9,68.3,0.03,23.31
2001-06-15,0.09,66.2,76.7,87.3,69.7,0.00,19.10
2001-06-16,0.82,66.2,77.5,88.8,69.0,0.40,20.89
2001-06-17,0.00,58.8,70.8,82.8,60.0,0.29,22.47
2001-06-18,0.00,55.0,69.7,84.4,55.2,0.58,27.27
2001-06-19,0.00,56.8,71.4,86.0,58.2,0.15,26.66
2001-06-20,0.00,62.7,76.1,89.6,64.4,0.06,27.93
2001-06-21,0.00,62.7,72.5,82.4,65.7,0.06,15.87
2001-06-22,0.28,60.7,72.7,84.6,64.7,0.07,20.11
2001-06-23,0.10,55.7,63.3,70.9,58.6,0.02,8.96
2001-06-24,0.00,54.6,64.6,74.5,57.1,0.18,13.98
2001-06-25,0.00,56.3,68.1,80.0,57.1,0.50,19.98
2001-06-26,0.00,58.4,70.1,81.7,57.2,0.67,22.90
2001-06-27,0.00,61.9,71.9,81.9,63.1,0.20,17.87
2001-06-28,0.00,61.2,72.9,84.5,63.6,0.08,21.50
2001-06-29,0.05,63.6,75.0,86.5,65.5,0.06,23.66
2001-06-30,0.00,65.6,76.3,87.1,66.7,0.34,22.62
2001-07-01,0.09,65.5,75.6,85.7,67.4,0.41,19.74
2001-07-02,0.26,56.8,70.8,84.9,61.3,1.25,17.05
2001-07-03,0.00,51.8,63.4,75.0,51.7,0.03,17.11
2001-07-04,0.14,55.8,70.1,84.4,64.8,0.00,20.00
2001-07-05,0.34,65.9,71.9,77.9,66.6,0.22,10.10
2001-07-06,0.00,51.1,67.0,82.9,55.7,0.49,22.15
2001-07-07,0.00,54.3,67.1,79.8,52.0,0.67,23.02
2001-07-08,0.19,59.1,69.0,78.9,67.5,0.65,10.36
2001-07-09,0.26,65.4,76.4,87.5,70.8,0.00,15.21
2001-07-10,0.00,66.5,76.5,86.5,70.7,0.00,17.72
2001-07-11,0.00,65.7,77.9,90.0,67.8,1.19,25.30
2001-07-12,0.00,55.1,68.0,80.9,56.0,0.65,21.00
2001-07-13,0.00,54.4,67.3,80.2,55.9,0.49,20.83
2001-07-14,0.00,52.4,66.5,80.5,53.4,0.29,22.54
2001-07-15,0.00,52.6,67.5,82.5,53.7,0.25,25.53
2001-07-16,0.00,57.8,71.4,84.9,56.8,0.60,26.14
2001-07-17,0.00,63.1,74.7,86.3,61.3,1.04,25.47
2001-07-18,2.72,68.1,76.6,85.1,70.0,0.00,15.59
2001-07-19,0.00,68.8,75.3,81.9,70.7,0.23,10.29
2001-07-20,0.00,68.4,77.7,87.0,71.4,0.02,17.64
2001-07-21,0.00,68.1,78.3,88.6,70.5,0.36,21.05
2001-07-22,0.77,69.5,78.6,87.7,70.3,0.52,19.62
2001-07-23,0.01,69.9,78.4,86.9,72.4,0.05,16.15
2001-07-24,0.00,70.0,80.5,91.0,72.8,0.08,22.65
2001-07-25,0.00,70.9,81.6,92.2,73.3,0.02,24.67
2001-07-26,0.61,70.5,80.5,90.6,72.5,0.12,21.34
2001-07-27,0.11,61.9,70.2,78.5,64.2,0.96,10.65
2001-07-28,0.02,65.5,73.8,82.0,62.7,1.85,18.14
2001-07-29,0.56,68.8,74.1,79.3,70.6,0.05,7.79
2001-07-30,0.19,65.7,73.7,81.6,69.3,0.02,11.43
2001-07-31,0.00,66.1,76.2,86.3,69.5,0.02,18.69
2001-08-01,0.00,67.0,78.1,89.3,69.4,0.16,24.07
2001-08-02,0.00,67.4,78.6,89.8,70.7,0.00,23.23
2001-08-03,0.29,68.7,79.4,90.2,71.9,0.00,22.10
2001-08-04,0.04,69.4,74.4,79.3,71.1,0.17,6.88
2001-08-05,0.00,64.2,75.0,85.8,65.5,0.56,21.42
2001-08-06,0.00,66.1,77.5,88.9,67.0,0.56,25.63
2001-08-07,0.00,68.8,79.8,90.7,70.2,0.36,24.18
2001-08-08,0.00,70.5,80.9,91.3,71.2,0.72,25.24
2001-08-09,0.00,70.7,81.6,92.5,72.5,0.29,24.99
2001-08-10,0.47,72.0,81.7,91.3,74.0,0.02,21.85
2001-08-11,0.15,69.3,77.2,85.1,71.3,0.45,12.89
2001-08-12,0.56,69.9,77.5,85.1,70.5,0.10,14.62
2001-08-13,0.00,63.7,74.9,86.1,67.2,0.18,21.00
2001-08-14,0.05,62.4,74.0,85.6,63.1,0.58,23.68
2001-08-15,0.00,56.0,69.2,82.3,56.5,1.07,22.81
2001-08-16,0.00,58.9,71.3,83.7,60.2,0.36,23.94
2001-08-17,0.04,61.6,74.0,86.4,65.3,0.23,21.80
2001-08-18,0.00,61.0,71.6,82.2,60.4,0.50,21.96
2001-08-19,0.13,60.4,70.0,79.6,64.3,0.00,12.33
2001-08-20,0.00,58.4,69.0,79.5,60.5,0.17,15.45
2001-08-21,0.00,55.1,65.7,76.3,58.2,0.26,14.29
2001-08-22,0.00,56.3,68.9,81.4,57.1,0.14,23.14
2001-08-23,0.08,62.7,71.6,80.6,65.9,0.15,12.41
2001-08-24,0.01,63.1,73.5,83.9,68.1,0.00,14.95
2001-08-25,0.00,61.2,70.9,80.6,65.9,0.00,12.98
2001-08-26,0.41,65.1,76.0,86.8,68.8,0.21,19.48
2001-08-27,1.00,65.5,75.6,85.6,69.4,0.03,16.08
2001-08-28,0.00,62.9,72.8,82.7,65.6,0.02,17.90
2001-08-29,0.09,64.5,74.7,84.8,66.0,0.82,19.58
2001-08-30,0.00,64.6,73.5,82.4,63.9,0.51,16.47
2001-08-31,0.42,65.4,76.0,86.6,69.2,0.08,18.70
2001-09-01,0.57,62.3,70.4,78.6,66.8,0.09,8.33
2001-09-02,0.00,55.4,66.6,77.8,58.2,0.55,16.05
2001-09-03,0.00,56.3,68.0,79.7,58.2,0.18,17.99
2001-09-04,0.19,60.8,70.6,80.4,67.3,0.00,11.52
2001-09-05,0.00,58.4,71.5,84.5,63.9,0.04,19.02
2001-09-06,0.00,54.6,67.4,80.2,58.2,0.32,17.81
2001-09-07,0.00,56.7,70.9,85.1,62.7,0.05,22.61
2001-09-08,0.00,64.1,75.8,87.5,68.8,0.01,19.53
2001-09-09,0.09,64.9,75.0,85.1,67.5,0.12,17.58
2001-09-10,0.02,61.9,74.6,87.2,66.0,0.41,20.75
2001-09-11,0.00,51.7,64.8,78.0,55.6,0.09,18.31
2001-09-12,0.00,50.9,66.1,81.2,54.0,0.02,23.37
2001-09-13,0.00,51.9,67.7,83.4,57.2,0.00,24.25
2001-09-14,0.00,52.3,68.4,84.4,56.0,0.69,24.74
2001-09-15,0.00,43.0,55.8,68.6,46.3,0.22,13.16
2001-09-16,0.00,43.2,57.5,71.8,45.7,0.04,16.17
2001-09-17,0.00,44.7,59.7,74.7,48.6,0.02,18.24
2001-09-18,0.00,51.1,65.1,79.2,55.2,0.10,20.81
2001-09-19,0.00,57.6,66.5,75.4,61.8,0.00,10.72
2001-09-20,0.20,58.6,64.6,70.7,61.6,0.06,6.60
2001-09-21,0.00,51.5,63.5,75.4,56.1,0.00,15.24
2001-09-22,0.00,54.0,66.4,78.9,57.9,0.02,17.18
2001-09-23,0.00,50.8,64.4,78.1,54.9,0.03,18.61
2001-09-24,0.16,51.4,66.9,82.5,58.7,0.06,22.01
2001-09-25,0.76,44.2,52.9,61.6,46.2,0.45,4.92
2001-09-26,0.00,41.1,48.1,55.1,40.5,0.38,6.64
2001-09-27,0.00,41.5,52.7,64.0,40.3,0.31,12.65
2001-09-28,0.00,39.9,53.4,66.8,43.6,0.04,12.41
2001-09-29,0.00,40.1,51.7,63.2,45.5,0.01,9.24
2001-09-30,0.00,38.8,53.3,67.7,45.2,0.01,12.51
2001-10-01,0.00,39.6,55.0,70.3,43.1,0.09,16.27
2001-10-02,0.00,43.1,58.2,73.2,49.0,0.35,16.75
2001-10-03,0.00,50.0,64.6,79.1,53.2,0.38,19.85
2001-10-04,0.00,49.9,65.1,80.3,48.8,1.18,24.58
2001-10-05,0.00,51.6,65.4,79.3,51.1,0.79,21.71
2001-10-06,0.80,40.7,59.0,77.4,50.8,0.03,16.74
2001-10-07,0.00,31.1,44.8,58.5,33.1,0.09,10.69
2001-10-08,0.00,31.6,45.2,58.8,31.8,0.09,11.14
2001-10-09,0.00,34.5,49.6,64.7,36.1,0.12,13.45
2001-10-10,0.00,42.2,57.1,72.0,41.7,1.11,18.25
2001-10-11,0.00,44.6,59.7,74.8,49.8,0.03,17.09
2001-10-12,0.33,54.1,65.4,76.8,57.6,0.13,15.42
2001-10-13,0.67,59.7,64.8,69.8,62.5,0.00,4.80
2001-10-14,0.28,61.8,71.1,80.4,60.7,0.34,16.47
2001-10-15,0.34,42.8,55.3,67.8,48.1,0.01,9.45
2001-10-16,0.02,44.7,55.3,66.0,41.1,0.59,14.44
2001-10-17,0.01,37.0,43.9,50.8,38.7,0.43,3.55
2001-10-18,0.00,30.9,42.7,54.5,31.5,0.26,8.68
2001-10-19,0.00,33.5,48.0,62.5,33.4,0.71,13.49
2001-10-20,0.00,42.1,54.6,67.0,42.2,0.50,13.56
2001-10-21,0.00,43.9,58.3,72.6,48.7,0.24,14.72
2001-10-22,0.00,45.9,60.6,75.2,51.8,0.02,15.96
2001-10-23,0.00,49.0,63.0,77.0,54.5,0.24,16.68
2001-10-24,0.74,55.0,66.4,77.9,59.3,0.08,15.11
2001-10-25,0.51,42.9,60.6,78.3,54.8,0.10,15.11
2001-10-26,0.00,39.8,49.0,58.3,27.9,2.58,11.39
2001-10-27,0.00,33.0,39.8,46.5,25.6,1.26,6.25
2001-10-28,0.00,29.2,36.9,44.6,28.1,0.39,5.04
2001-10-29,0.00,28.2,40.5,52.9,28.4,0.23,8.46
2001-10-30,0.00,31.8,48.0,64.2,32.7,0.62,14.96
2001-10-31,0.00,36.7,49.5,62.3,38.1,0.46,11.82
2001-11-01,0.00,40.1,56.3,72.4,35.5,0.91,20.56
2001-11-02,0.00,48.5,60.7,72.9,48.9,3.24,15.40
2001-11-03,0.48,41.9,57.0,72.1,52.5,0.02,12.54
2001-11-04,0.00,34.5,49.0,63.5,35.0,0.26,13.69
2001-11-05,0.00,32.3,51.0,69.7,35.2,0.67,17.05
2001-11-06,0.00,27.4,41.4,55.4,29.2,0.26,9.62
2001-11-07,0.00,28.8,43.5,58.2,29.9,0.41,11.06
2001-11-08,0.00,31.3,49.1,66.9,31.9,0.68,16.18
2001-11-09,0.00,30.8,51.0,71.2,38.9,0.38,15.89
2001-11-10,0.00,31.2,43.4,55.6,31.1,0.70,9.28
2001-11-11,0.00,33.1,48.9,64.7,35.5,0.28,14.43
2001-11-12,0.00,26.5,40.5,54.5,30.8,0.22,8.09
2001-11-13,0.00,26.5,42.4,58.2,28.1,0.31,11.37
2001-11-14,0.00,29.5,46.8,64.1,34.1,0.64,13.38
2001-11-15,0.00,35.8,51.2,66.6,39.6,0.44,13.04
2001-11-16,0.00,37.3,52.8,68.4,41.5,0.42,14.05
2001-11-17,0.00,40.2,55.1,70.1,47.2,0.10,12.17
2001-11-18,0.00,35.0,50.0,65.0,44.2,0.01,9.80
2001-11-19,0.00,35.2,52.4,69.6,46.5,0.03,12.52
2001-11-20,0.59,30.8,48.3,65.8,41.5,0.07,11.27
2001-11-21,0.00,27.6,36.5,45.5,27.1,0.32,5.67
2001-11-22,0.00,27.0,39.4,51.8,26.6,0.22,8.35
2001-11-23,0.00,29.8,43.8,57.9,30.9,0.48,10.81
2001-11-24,0.00,39.1,52.8,66.4,42.6,1.18,13.46
2001-11-25,1.03,51.8,60.7,69.7,54.4,0.55,10.76
2001-11-26,0.00,34.2,47.6,60.9,41.4,0.04,8.31
2001-11-27,1.40,35.6,47.9,60.1,45.2,0.05,7.69
2001-11-28,0.13,44.6,55.5,66.4,48.9,0.19,7.64
2001-11-29,0.45,41.9,46.9,51.9,44.2,0.06,0.81
2001-11-30,0.50,47.8,54.3,60.9,54.4,0.01,4.01
2001-12-01,0.00,39.9,47.9,56.0,41.6,0.36,3.73
2001-12-02,0.00,33.3,41.4,49.5,37.1,0.00,4.16
2001-12-03,0.00,32.0,44.3,56.6,35.8,0.05,8.20
2001-12-04,0.00,33.1,48.7,64.4,38.0,0.35,13.25
2001-12-05,0.00,44.2,55.2,66.2,44.4,1.00,11.51
2001-12-06,0.00,46.1,59.5,73.0,40.9,1.59,20.13
2001-12-07,0.36,44.3,50.4,56.5,49.1,0.00,3.63
2001-12-08,0.12,40.5,48.2,55.8,42.9,0.08,5.33
2001-12-09,0.17,37.3,42.5,47.6,40.8,0.06,1.93
2001-12-10,0.00,28.3,36.6,44.8,29.8,0.13,4.73
2001-12-11,0.00,29.8,39.9,50.0,33.7,0.10,5.26
2001-12-12,0.00,32.8,43.9,54.9,36.8,0.21,7.00
2001-12-13,0.26,42.2,50.3,58.3,49.4,0.01,3.90
2001-12-14,0.23,50.3,55.6,60.8,52.2,0.08,2.89
2001-12-15,0.22,41.5,52.6,63.6,42.8,0.28,7.65
2001-12-16,0.00,37.8,43.3,48.9,36.5,0.54,4.32
2001-12-17,0.30,40.1,47.0,53.9,42.1,0.19,5.09
2001-12-18,0.52,41.2,50.5,59.9,46.1,0.01,4.48
2001-12-19,0.00,30.2,39.0,47.8,32.6,0.12,4.72
2001-12-20,0.01,27.5,40.9,54.3,30.3,0.28,7.06
2001-12-21,0.00,23.3,33.6,43.9,19.1,0.51,6.68
2001-12-22,0.00,22.8,34.6,46.4,23.5,0.29,6.44
2001-12-23,0.21,27.7,41.0,54.4,30.2,0.51,9.61
2001-12-24,0.15,27.8,37.2,46.5,28.7,0.20,3.25
2001-12-25,0.00,17.7,26.9,36.1,14.3,0.64,4.47
2001-12-26,0.00,13.7,20.7,27.7,13.6,0.20,2.28
2001-12-27,0.00,14.3,22.4,30.4,15.5,0.18,2.69
2001-12-28,0.00,20.1,26.4,32.7,18.4,0.45,2.94
2001-12-29,0.07,22.8,31.7,40.6,20.9,0.31,4.85
2001-12-30,0.00,12.5,19.7,26.8,10.0,0.44,2.05
2001-12-31,0.00,11.3,18.3,25.3,9.1,0.47,2.34
2002-01-01,0.00,8.2,16.8,25.4,10.2,0.17,2.04
2002-01-02,0.00,7.9,18.7,29.6,9.4,0.20,3.41
2002-01-03,0.00,8.7,19.8,31.0,14.0,0.14,3.15
2002-01-04,0.00,10.8,22.2,33.6,14.2,0.21,3.38
2002-01-05,0.00,14.0,25.3,36.6,14.9,0.40,4.50
2002-01-06,0.07,25.7,35.0,44.2,19.1,0.32,6.79
2002-01-07,0.42,29.1,32.1,35.1,30.6,0.07,1.16
2002-01-08,0.00,19.9,25.1,30.4,18.5,0.42,2.11
2002-01-09,0.00,19.8,27.8,35.7,22.1,0.52,2.76
2002-01-10,0.00,33.3,41.4,49.5,33.4,1.11,5.53
2002-01-11,0.12,33.1,42.5,52.0,39.7,0.18,3.86
2002-01-12,0.00,24.3,34.0,43.8,27.6,0.13,4.16
2002-01-13,0.03,25.1,36.4,47.7,28.0,0.22,6.40
2002-01-14,0.00,27.0,35.9,44.8,24.4,0.62,5.90
2002-01-15,0.02,35.5,44.0,52.4,32.6,1.34,6.57
2002-01-16,0.00,23.0,31.4,39.8,21.6,0.42,4.32
2002-01-17,0.00,22.0,33.3,44.5,25.1,0.18,5.39
2002-01-18,0.00,20.9,29.7,38.4,20.6,0.25,4.04
2002-01-19,0.23,20.1,30.6,41.1,22.0,0.05,5.05
2002-01-20,0.15,15.6,23.7,31.9,23.6,0.00,1.25
2002-01-21,0.01,17.8,27.0,36.3,27.0,0.08,1.96
2002-01-22,0.00,24.5,33.3,42.1,28.8,0.24,3.13
2002-01-23,0.00,26.8,39.7,52.7,31.1,0.30,8.45
2002-01-24,1.76,43.2,50.6,57.9,50.6,0.04,2.37
2002-01-25,0.03,25.2,40.6,55.9,34.9,0.05,2.07
2002-01-26,0.00,23.8,36.2,48.5,23.8,0.20,7.83
2002-01-27,0.00,27.2,40.9,54.5,26.6,0.75,9.80
2002-01-28,0.00,31.2,45.4,59.6,33.7,0.48,10.69
2002-01-29,0.00,35.3,51.9,68.5,48.5,0.11,13.24
2002-01-30,0.37,51.6,59.8,68.1,56.5,0.01,6.96
2002-01-31,0.40,45.2,51.1,57.1,45.7,0.16,2.76
2002-02-01,0.31,47.6,59.4,71.2,54.9,0.20,10.13
2002-02-02,0.00,24.2,36.8,49.5,25.4,0.51,3.28
2002-02-03,0.00,24.4,32.4,40.3,21.5,0.52,4.80
2002-02-04,0.00,26.9,35.5,44.1,26.0,0.66,4.77
2002-02-05,0.00,13.7,22.6,31.5,10.4,0.37,3.43
2002-02-06,0.00,14.6,26.2,37.8,14.7,0.42,5.19
2002-02-07,0.00,23.1,29.9,36.7,22.2,0.36,4.07
2002-02-08,0.00,24.9,37.7,50.6,28.3,0.06,7.85
2002-02-09,0.00,24.1,39.7,55.4,30.1,0.05,9.39
2002-02-10,0.00,26.4,45.6,64.8,30.7,0.21,16.24
2002-02-11,0.30,29.3,44.0,58.8,36.4,0.22,7.72
2002-02-12,0.00,27.1,34.0,41.0,21.7,1.06,4.78
